pid,time,latency,contributorsize,ageAtActions,total_commit,total_nonemerge_commit,interventionTRUE,time_after_intervention,language
9120498,15,44.4694,277,84,5741,5152,1,3,Python
9120498,16,106.998,277,84,5741,5152,1,4,Python
9120498,17,76.5352,277,84,5741,5152,1,5,Python
9120498,18,178,277,84,5741,5152,1,6,Python
9120498,19,127.809,277,84,5741,5152,1,7,Python
9120498,20,124.906,277,84,5741,5152,1,8,Python
9120498,21,101.159,277,84,5741,5152,1,9,Python
9120498,22,185.045,277,84,5741,5152,1,10,Python
9120498,23,793.317,277,84,5741,5152,1,11,Python
9120498,24,410.323,277,84,5741,5152,1,12,Python
91379993,1,247.623,232,32,4311,4052,0,0,TypeScript
91379993,2,70.9119,232,32,4311,4052,0,0,TypeScript
91379993,3,158.404,232,32,4311,4052,0,0,TypeScript
91379993,4,187.578,232,32,4311,4052,0,0,TypeScript
91379993,5,112.103,232,32,4311,4052,0,0,TypeScript
91379993,6,242.218,232,32,4311,4052,0,0,TypeScript
91379993,7,437.173,232,32,4311,4052,0,0,TypeScript
91379993,8,121.225,232,32,4311,4052,0,0,TypeScript
91379993,9,262.352,232,32,4311,4052,0,0,TypeScript
91379993,10,207.612,232,32,4311,4052,0,0,TypeScript
91379993,11,297.329,232,32,4311,4052,0,0,TypeScript
91379993,12,352.651,232,32,4311,4052,0,0,TypeScript
91379993,13,171.596,232,32,4311,4052,1,1,TypeScript
91379993,14,268.457,232,32,4311,4052,1,2,TypeScript
91379993,15,70.1223,232,32,4311,4052,1,3,TypeScript
91379993,16,80.3918,232,32,4311,4052,1,4,TypeScript
91379993,17,79.61,232,32,4311,4052,1,5,TypeScript
91379993,18,58.9246,232,32,4311,4052,1,6,TypeScript
91379993,19,61.8187,232,32,4311,4052,1,7,TypeScript
91379993,20,100.178,232,32,4311,4052,1,8,TypeScript
91379993,21,47.2333,232,32,4311,4052,1,9,TypeScript
91379993,22,121.987,232,32,4311,4052,1,10,TypeScript
91379993,23,61.0858,232,32,4311,4052,1,11,TypeScript
91379993,24,112.503,232,32,4311,4052,1,12,TypeScript
91629816,1,14.5153,113,32,11221,8455,0,0,Python
91629816,2,22.034,113,32,11221,8455,0,0,Python
91629816,3,73.5806,113,32,11221,8455,0,0,Python
91629816,4,38.0025,113,32,11221,8455,0,0,Python
91629816,5,164.659,113,32,11221,8455,0,0,Python
91629816,6,69.2463,113,32,11221,8455,0,0,Python
91629816,7,87.0123,113,32,11221,8455,0,0,Python
91629816,8,58.6296,113,32,11221,8455,0,0,Python
91629816,9,48.8989,113,32,11221,8455,0,0,Python
91629816,10,194.576,113,32,11221,8455,0,0,Python
91629816,11,137.435,113,32,11221,8455,0,0,Python
91629816,12,53.4627,113,32,11221,8455,0,0,Python
91629816,13,30.5528,113,32,11221,8455,1,1,Python
91629816,14,107.52,113,32,11221,8455,1,2,Python
91629816,15,185.682,113,32,11221,8455,1,3,Python
91629816,16,45.1948,113,32,11221,8455,1,4,Python
91629816,17,94.7574,113,32,11221,8455,1,5,Python
91629816,18,71.8882,113,32,11221,8455,1,6,Python
91629816,19,162.858,113,32,11221,8455,1,7,Python
91629816,20,88.2257,113,32,11221,8455,1,8,Python
91629816,21,54.6481,113,32,11221,8455,1,9,Python
91629816,22,56.7167,113,32,11221,8455,1,10,Python
91629816,23,51.6157,113,32,11221,8455,1,11,Python
91629816,24,65.6057,113,32,11221,8455,1,12,Python
91839306,1,138.125,101,35,1175,966,0,0,JavaScript
91839306,2,161.5,101,35,1175,966,0,0,JavaScript
91839306,3,39.7625,101,35,1175,966,0,0,JavaScript
91839306,4,196.167,101,35,1175,966,0,0,JavaScript
91839306,5,217.732,101,35,1175,966,0,0,JavaScript
91839306,6,96.28,101,35,1175,966,0,0,JavaScript
91839306,7,1464,101,35,1175,966,0,0,JavaScript
91839306,8,40.7,101,35,1175,966,0,0,JavaScript
91839306,9,2524.67,101,35,1175,966,0,0,JavaScript
91839306,10,1088.33,101,35,1175,966,0,0,JavaScript
91839306,11,213.5,101,35,1175,966,0,0,JavaScript
91839306,12,75.0128,101,35,1175,966,0,0,JavaScript
91839306,13,280.282,101,35,1175,966,1,1,JavaScript
91839306,14,306.955,101,35,1175,966,1,2,JavaScript
91839306,15,175.631,101,35,1175,966,1,3,JavaScript
91839306,16,198.704,101,35,1175,966,1,4,JavaScript
91839306,17,429.208,101,35,1175,966,1,5,JavaScript
91839306,18,668.259,101,35,1175,966,1,6,JavaScript
91839306,19,1050.64,101,35,1175,966,1,7,JavaScript
91839306,20,289.842,101,35,1175,966,1,8,JavaScript
91839306,21,498.364,101,35,1175,966,1,9,JavaScript
91839306,22,325,101,35,1175,966,1,10,JavaScript
91839306,23,394.4,101,35,1175,966,1,11,JavaScript
91839306,24,2,101,35,1175,966,1,12,JavaScript
9185758,1,19.26,34,82,2167,1892,0,0,TypeScript
9185758,2,6.675,34,82,2167,1892,0,0,TypeScript
9185758,3,2097.76,34,82,2167,1892,0,0,TypeScript
9185758,4,7,34,82,2167,1892,0,0,TypeScript
9185758,5,2279.25,34,82,2167,1892,0,0,TypeScript
9185758,6,5947.33,34,82,2167,1892,0,0,TypeScript
9185758,7,729.775,34,82,2167,1892,0,0,TypeScript
9185758,8,92,34,82,2167,1892,0,0,TypeScript
9185758,9,0.7,34,82,2167,1892,0,0,TypeScript
9185758,10,23.6375,34,82,2167,1892,0,0,TypeScript
9185758,11,10.73,34,82,2167,1892,0,0,TypeScript
9185758,12,37.03,34,82,2167,1892,0,0,TypeScript
9185758,13,37.84,34,82,2167,1892,1,1,TypeScript
9185758,14,1454.03,34,82,2167,1892,1,2,TypeScript
9185758,15,5.05,34,82,2167,1892,1,3,TypeScript
9185758,16,4.025,34,82,2167,1892,1,4,TypeScript
9185758,17,335,34,82,2167,1892,1,5,TypeScript
9185758,18,151.667,34,82,2167,1892,1,6,TypeScript
9185758,19,76.9,34,82,2167,1892,1,7,TypeScript
9185758,20,64.02,34,82,2167,1892,1,8,TypeScript
9185758,21,506.667,34,82,2167,1892,1,9,TypeScript
9185758,22,12.24,34,82,2167,1892,1,10,TypeScript
9185758,23,34.65,34,82,2167,1892,1,11,TypeScript
9185758,24,24.8857,34,82,2167,1892,1,12,TypeScript
9185792,1,1102,123,82,7347,6271,0,0,TypeScript
9185792,2,1290.78,123,82,7347,6271,0,0,TypeScript
9185792,3,333.355,123,82,7347,6271,0,0,TypeScript
9185792,4,1106.1,123,82,7347,6271,0,0,TypeScript
9185792,5,2457.84,123,82,7347,6271,0,0,TypeScript
9185792,6,1491.26,123,82,7347,6271,0,0,TypeScript
9185792,7,2668.06,123,82,7347,6271,0,0,TypeScript
9185792,8,95,123,82,7347,6271,0,0,TypeScript
9185792,9,138.038,123,82,7347,6271,0,0,TypeScript
9185792,10,66.0078,123,82,7347,6271,0,0,TypeScript
9185792,11,71.8167,123,82,7347,6271,0,0,TypeScript
9185792,12,293.877,123,82,7347,6271,0,0,TypeScript
9185792,13,913.942,123,82,7347,6271,1,1,TypeScript
9185792,14,742.839,123,82,7347,6271,1,2,TypeScript
9185792,15,511.938,123,82,7347,6271,1,3,TypeScript
9185792,16,797.631,123,82,7347,6271,1,4,TypeScript
9185792,17,1265.66,123,82,7347,6271,1,5,TypeScript
9185792,18,982.832,123,82,7347,6271,1,6,TypeScript
9185792,19,87.225,123,82,7347,6271,1,7,TypeScript
9185792,20,130.677,123,82,7347,6271,1,8,TypeScript
9185792,21,263.338,123,82,7347,6271,1,9,TypeScript
9185792,22,122.574,123,82,7347,6271,1,10,TypeScript
9185792,23,3.03696,123,82,7347,6271,1,11,TypeScript
9185792,24,81.7937,123,82,7347,6271,1,12,TypeScript
919161,1,692.5,244,115,7291,6474,0,0,Java
919161,2,995.417,244,115,7291,6474,0,0,Java
919161,3,3524.8,244,115,7291,6474,0,0,Java
919161,4,956,244,115,7291,6474,0,0,Java
919161,5,3198,244,115,7291,6474,0,0,Java
919161,6,458.013,244,115,7291,6474,0,0,Java
919161,7,210.286,244,115,7291,6474,0,0,Java
919161,8,2708.02,244,115,7291,6474,0,0,Java
919161,9,922.25,244,115,7291,6474,0,0,Java
919161,10,2383.5,244,115,7291,6474,0,0,Java
919161,11,691.5,244,115,7291,6474,0,0,Java
919161,12,284.4,244,115,7291,6474,0,0,Java
919161,13,362.375,244,115,7291,6474,1,1,Java
919161,14,620.41,244,115,7291,6474,1,2,Java
919161,15,199.4,244,115,7291,6474,1,3,Java
919161,16,469.517,244,115,7291,6474,1,4,Java
919161,17,385,244,115,7291,6474,1,5,Java
919161,18,252.275,244,115,7291,6474,1,6,Java
919161,19,161.667,244,115,7291,6474,1,7,Java
919161,20,4,244,115,7291,6474,1,8,Java
919161,21,635,244,115,7291,6474,1,9,Java
919161,22,20,244,115,7291,6474,1,10,Java
919161,23,1,244,115,7291,6474,1,11,Java
919161,24,23.55,244,115,7291,6474,1,12,Java
91957658,1,164.85,20,34,1357,1222,0,0,Shell
91957658,2,1,20,34,1357,1222,0,0,Shell
91957658,3,302,20,34,1357,1222,0,0,Shell
91957658,4,23.525,20,34,1357,1222,0,0,Shell
91957658,5,139.333,20,34,1357,1222,0,0,Shell
91957658,6,1,20,34,1357,1222,0,0,Shell
91957658,7,10,20,34,1357,1222,0,0,Shell
91957658,8,0.55,20,34,1357,1222,0,0,Shell
91957658,9,31,20,34,1357,1222,0,0,Shell
91957658,10,780,20,34,1357,1222,0,0,Shell
91957658,11,91,20,34,1357,1222,0,0,Shell
91957658,12,556.75,20,34,1357,1222,0,0,Shell
91957658,13,0.55,20,34,1357,1222,1,1,Shell
91957658,14,212.5,20,34,1357,1222,1,2,Shell
91957658,15,396.5,20,34,1357,1222,1,3,Shell
91957658,16,48.5,20,34,1357,1222,1,4,Shell
91957658,17,151.775,20,34,1357,1222,1,5,Shell
91957658,18,129.525,20,34,1357,1222,1,6,Shell
91957658,19,68.4429,20,34,1357,1222,1,7,Shell
91957658,20,446.5,20,34,1357,1222,1,8,Shell
91957658,21,41,20,34,1357,1222,1,9,Shell
91957658,22,189,20,34,1357,1222,1,10,Shell
91957658,23,327.367,20,34,1357,1222,1,11,Shell
91957658,24,32.4,20,34,1357,1222,1,12,Shell
91977145,1,1.05,59,32,7024,6020,0,0,Swift
91977145,2,1,59,32,7024,6020,0,0,Swift
91977145,3,10.0357,59,32,7024,6020,0,0,Swift
91977145,4,67.3667,59,32,7024,6020,0,0,Swift
91977145,5,4.05,59,32,7024,6020,0,0,Swift
91977145,6,15.1333,59,32,7024,6020,0,0,Swift
91977145,7,5.80714,59,32,7024,6020,0,0,Swift
91977145,8,31.6364,59,32,7024,6020,0,0,Swift
91977145,9,54.7667,59,32,7024,6020,0,0,Swift
91977145,10,62.45,59,32,7024,6020,0,0,Swift
91977145,11,31.94,59,32,7024,6020,0,0,Swift
91977145,12,12.763,59,32,7024,6020,0,0,Swift
91977145,13,87.5281,59,32,7024,6020,1,1,Swift
91977145,14,408.918,59,32,7024,6020,1,2,Swift
91977145,15,10.2652,59,32,7024,6020,1,3,Swift
91977145,16,1.99474,59,32,7024,6020,1,4,Swift
91977145,17,30.5581,59,32,7024,6020,1,5,Swift
91977145,18,39.53,59,32,7024,6020,1,6,Swift
91977145,19,7.0566,59,32,7024,6020,1,7,Swift
91977145,20,8.9,59,32,7024,6020,1,8,Swift
91977145,21,26.2909,59,32,7024,6020,1,9,Swift
91977145,22,21.8937,59,32,7024,6020,1,10,Swift
91977145,23,5.84615,59,32,7024,6020,1,11,Swift
91977145,24,22.9231,59,32,7024,6020,1,12,Swift
92570536,1,1433.26,248,32,1595,1526,0,0,JavaScript
92570536,2,1527.84,248,32,1595,1526,0,0,JavaScript
92570536,3,1529.66,248,32,1595,1526,0,0,JavaScript
92570536,4,3345.6,248,32,1595,1526,0,0,JavaScript
92570536,5,1263,248,32,1595,1526,0,0,JavaScript
92570536,6,300.18,248,32,1595,1526,0,0,JavaScript
92570536,7,643.3,248,32,1595,1526,0,0,JavaScript
92570536,8,1600.23,248,32,1595,1526,0,0,JavaScript
92570536,9,306.81,248,32,1595,1526,0,0,JavaScript
92570536,10,238.883,248,32,1595,1526,0,0,JavaScript
92570536,11,484.498,248,32,1595,1526,0,0,JavaScript
92570536,12,263.25,248,32,1595,1526,0,0,JavaScript
92570536,13,927.737,248,32,1595,1526,1,1,JavaScript
92570536,14,900.567,248,32,1595,1526,1,2,JavaScript
92570536,15,546.638,248,32,1595,1526,1,3,JavaScript
92570536,16,743.21,248,32,1595,1526,1,4,JavaScript
92570536,17,1138.33,248,32,1595,1526,1,5,JavaScript
92570536,18,491.1,248,32,1595,1526,1,6,JavaScript
92570536,19,151.021,248,32,1595,1526,1,7,JavaScript
92570536,20,284.3,248,32,1595,1526,1,8,JavaScript
92570536,21,293.628,248,32,1595,1526,1,9,JavaScript
92570536,22,175.067,248,32,1595,1526,1,10,JavaScript
92570536,23,52.1086,248,32,1595,1526,1,11,JavaScript
92570536,24,362.813,248,32,1595,1526,1,12,JavaScript
9301414,1,933.571,123,85,9474,9391,0,0,Haskell
9301414,2,599.043,123,85,9474,9391,0,0,Haskell
9301414,3,0.1,123,85,9474,9391,0,0,Haskell
9301414,4,62.75,123,85,9474,9391,0,0,Haskell
9301414,5,1469.67,123,85,9474,9391,0,0,Haskell
9301414,6,200.033,123,85,9474,9391,0,0,Haskell
9301414,7,1,123,85,9474,9391,0,0,Haskell
9301414,8,329.857,123,85,9474,9391,0,0,Haskell
9301414,9,34.92,123,85,9474,9391,0,0,Haskell
9301414,10,304.388,123,85,9474,9391,0,0,Haskell
9301414,11,35.1909,123,85,9474,9391,0,0,Haskell
9301414,12,53.7,123,85,9474,9391,0,0,Haskell
9301414,13,1185,123,85,9474,9391,1,1,Haskell
9301414,14,1658.55,123,85,9474,9391,1,2,Haskell
9301414,15,71.8,123,85,9474,9391,1,3,Haskell
9301414,16,33.2263,123,85,9474,9391,1,4,Haskell
9301414,17,125.256,123,85,9474,9391,1,5,Haskell
9301414,18,311.222,123,85,9474,9391,1,6,Haskell
9301414,19,332,123,85,9474,9391,1,7,Haskell
9301414,20,127,123,85,9474,9391,1,8,Haskell
9301414,21,445.62,123,85,9474,9391,1,9,Haskell
9301414,22,128.589,123,85,9474,9391,1,10,Haskell
9301414,23,281.2,123,85,9474,9391,1,11,Haskell
9301414,24,66.0222,123,85,9474,9391,1,12,Haskell
93316445,1,2.24167,14,32,429,413,0,0,CSS
93316445,2,0.1,14,32,429,413,0,0,CSS
93316445,3,12.3,14,32,429,413,0,0,CSS
93316445,4,35.6857,14,32,429,413,0,0,CSS
93316445,5,1,14,32,429,413,0,0,CSS
93316445,6,12,14,32,429,413,0,0,CSS
93316445,7,1172,14,32,429,413,0,0,CSS
93316445,8,42.7286,14,32,429,413,0,0,CSS
93316445,9,29.6,14,32,429,413,0,0,CSS
93316445,10,83.775,14,32,429,413,0,0,CSS
93316445,11,1.39167,14,32,429,413,0,0,CSS
93316445,12,10.9143,14,32,429,413,0,0,CSS
93316445,13,90.3125,14,32,429,413,1,1,CSS
93316445,14,1.99333,14,32,429,413,1,2,CSS
93316445,15,10.775,14,32,429,413,1,3,CSS
93316445,16,0.547059,14,32,429,413,1,4,CSS
93316445,17,0.3375,14,32,429,413,1,5,CSS
93316445,18,2.02,14,32,429,413,1,6,CSS
93316445,19,1.45714,14,32,429,413,1,7,CSS
93316445,20,8.25,14,32,429,413,1,8,CSS
93316445,21,169.038,14,32,429,413,1,9,CSS
93316445,22,0.583333,14,32,429,413,1,10,CSS
93316445,23,0.976923,14,32,429,413,1,11,CSS
93316445,24,58.3667,14,32,429,413,1,12,CSS
9342529,1,62.0832,70,84,11829,11012,0,0,Java
9342529,2,28.2411,70,84,11829,11012,0,0,Java
9342529,3,37.0411,70,84,11829,11012,0,0,Java
9342529,4,50.8068,70,84,11829,11012,0,0,Java
9342529,5,44.6743,70,84,11829,11012,0,0,Java
9342529,6,145.053,70,84,11829,11012,0,0,Java
9342529,7,88.1194,70,84,11829,11012,0,0,Java
9342529,8,37.2082,70,84,11829,11012,0,0,Java
9342529,9,29.3612,70,84,11829,11012,0,0,Java
9342529,10,49.3413,70,84,11829,11012,0,0,Java
9342529,11,61.7826,70,84,11829,11012,0,0,Java
9342529,12,39.5544,70,84,11829,11012,0,0,Java
9342529,13,25.3307,70,84,11829,11012,1,1,Java
9342529,14,62.404,70,84,11829,11012,1,2,Java
9342529,15,97.0718,70,84,11829,11012,1,3,Java
9342529,16,76.0322,70,84,11829,11012,1,4,Java
9342529,17,43.126,70,84,11829,11012,1,5,Java
9342529,18,41.9,70,84,11829,11012,1,6,Java
9342529,19,35.3354,70,84,11829,11012,1,7,Java
9342529,20,39.3326,70,84,11829,11012,1,8,Java
9342529,21,64.0553,70,84,11829,11012,1,9,Java
9342529,22,76.6277,70,84,11829,11012,1,10,Java
9342529,23,17.1333,70,84,11829,11012,1,11,Java
9342529,24,30.8071,70,84,11829,11012,1,12,Java
93444615,1,815.378,360,32,28637,21778,0,0,Go
93444615,2,706.187,360,32,28637,21778,0,0,Go
93444615,3,1183.82,360,32,28637,21778,0,0,Go
93444615,4,1095.12,360,32,28637,21778,0,0,Go
93444615,5,1238.25,360,32,28637,21778,0,0,Go
93444615,6,1001.04,360,32,28637,21778,0,0,Go
93444615,7,984.659,360,32,28637,21778,0,0,Go
93444615,8,1031.47,360,32,28637,21778,0,0,Go
93444615,9,819.014,360,32,28637,21778,0,0,Go
93444615,10,1003.34,360,32,28637,21778,0,0,Go
93444615,11,1012.78,360,32,28637,21778,0,0,Go
93444615,12,653.931,360,32,28637,21778,0,0,Go
93444615,13,1405.72,360,32,28637,21778,1,1,Go
93444615,14,1135.93,360,32,28637,21778,1,2,Go
93444615,15,1157.5,360,32,28637,21778,1,3,Go
93444615,16,923.671,360,32,28637,21778,1,4,Go
93444615,17,675.106,360,32,28637,21778,1,5,Go
93444615,18,955.706,360,32,28637,21778,1,6,Go
93444615,19,704.034,360,32,28637,21778,1,7,Go
93444615,20,483.578,360,32,28637,21778,1,8,Go
93444615,21,420.716,360,32,28637,21778,1,9,Go
93444615,22,256.667,360,32,28637,21778,1,10,Go
93444615,23,238.032,360,32,28637,21778,1,11,Go
93444615,24,331.794,360,32,28637,21778,1,12,Go
93763457,1,355.667,72,33,1885,1540,0,0,Swift
93763457,2,702.1,72,33,1885,1540,0,0,Swift
93763457,3,367.9,72,33,1885,1540,0,0,Swift
93763457,4,318.291,72,33,1885,1540,0,0,Swift
93763457,5,66.8187,72,33,1885,1540,0,0,Swift
93763457,6,37.0923,72,33,1885,1540,0,0,Swift
93763457,7,2,72,33,1885,1540,0,0,Swift
93763457,8,59.62,72,33,1885,1540,0,0,Swift
93763457,9,24.92,72,33,1885,1540,0,0,Swift
93763457,10,4.1,72,33,1885,1540,0,0,Swift
93763457,11,533.312,72,33,1885,1540,0,0,Swift
93763457,12,503.55,72,33,1885,1540,0,0,Swift
93763457,13,444.75,72,33,1885,1540,1,1,Swift
93763457,14,285,72,33,1885,1540,1,2,Swift
93763457,15,238.85,72,33,1885,1540,1,3,Swift
93763457,16,62.5,72,33,1885,1540,1,4,Swift
93763457,17,121.137,72,33,1885,1540,1,5,Swift
93763457,18,72.8,72,33,1885,1540,1,6,Swift
93763457,19,1103.67,72,33,1885,1540,1,7,Swift
93763457,20,853.5,72,33,1885,1540,1,8,Swift
93763457,21,273.5,72,33,1885,1540,1,9,Swift
93763457,22,32.9,72,33,1885,1540,1,10,Swift
93763457,23,40.25,72,33,1885,1540,1,11,Swift
93763457,24,41.5,72,33,1885,1540,1,12,Swift
9384267,1,271.464,378,82,24727,20683,0,0,C++
9384267,2,150.441,378,82,24727,20683,0,0,C++
9384267,3,196.12,378,82,24727,20683,0,0,C++
9384267,4,272.381,378,82,24727,20683,0,0,C++
9384267,5,209.567,378,82,24727,20683,0,0,C++
9384267,6,152.774,378,82,24727,20683,0,0,C++
9384267,7,216.856,378,82,24727,20683,0,0,C++
9384267,8,243.992,378,82,24727,20683,0,0,C++
9384267,9,298.711,378,82,24727,20683,0,0,C++
9384267,10,273.22,378,82,24727,20683,0,0,C++
9384267,11,238.167,378,82,24727,20683,0,0,C++
9384267,12,152.246,378,82,24727,20683,0,0,C++
9384267,13,118.816,378,82,24727,20683,1,1,C++
9384267,14,156.764,378,82,24727,20683,1,2,C++
9384267,15,135.03,378,82,24727,20683,1,3,C++
9384267,16,117.927,378,82,24727,20683,1,4,C++
9384267,17,100.859,378,82,24727,20683,1,5,C++
9384267,18,132.135,378,82,24727,20683,1,6,C++
9384267,19,203.447,378,82,24727,20683,1,7,C++
9384267,20,150.264,378,82,24727,20683,1,8,C++
9384267,21,112.889,378,82,24727,20683,1,9,C++
9384267,22,94.4773,378,82,24727,20683,1,10,C++
9384267,23,106.295,378,82,24727,20683,1,11,C++
9384267,24,122.935,378,82,24727,20683,1,12,C++
93928882,1,94.0167,105,31,544,503,0,0,Go
93928882,2,177.762,105,31,544,503,0,0,Go
93928882,3,159.918,105,31,544,503,0,0,Go
93928882,4,158.702,105,31,544,503,0,0,Go
93928882,5,745.5,105,31,544,503,0,0,Go
93928882,6,25.6833,105,31,544,503,0,0,Go
93928882,7,92.725,105,31,544,503,0,0,Go
93928882,8,34.3148,105,31,544,503,0,0,Go
93928882,9,1275.8,105,31,544,503,0,0,Go
93928882,10,203.144,105,31,544,503,0,0,Go
93928882,11,1599.33,105,31,544,503,0,0,Go
93928882,12,197.011,105,31,544,503,0,0,Go
93928882,13,51.2909,105,31,544,503,1,1,Go
93928882,14,107,105,31,544,503,1,2,Go
93928882,15,61.85,105,31,544,503,1,3,Go
93928882,16,1218.4,105,31,544,503,1,4,Go
93928882,17,79.2625,105,31,544,503,1,5,Go
93928882,18,32.4556,105,31,544,503,1,6,Go
93928882,19,352.183,105,31,544,503,1,7,Go
93928882,20,68.625,105,31,544,503,1,8,Go
93928882,21,551,105,31,544,503,1,9,Go
93928882,22,213.5,105,31,544,503,1,10,Go
93928882,23,145.3,105,31,544,503,1,11,Go
93928882,24,44,105,31,544,503,1,12,Go
9401161,1,115.25,35,82,2605,1801,0,0,C++
9401161,2,148.785,35,82,2605,1801,0,0,C++
9401161,3,445.379,35,82,2605,1801,0,0,C++
9401161,4,1217.44,35,82,2605,1801,0,0,C++
9401161,5,118.16,35,82,2605,1801,0,0,C++
9401161,6,597.353,35,82,2605,1801,0,0,C++
9401161,7,245.692,35,82,2605,1801,0,0,C++
9401161,8,672.6,35,82,2605,1801,0,0,C++
9401161,9,711.067,35,82,2605,1801,0,0,C++
9401161,10,109,35,82,2605,1801,0,0,C++
9401161,11,372.667,35,82,2605,1801,0,0,C++
9401161,12,190.387,35,82,2605,1801,0,0,C++
9401161,13,370.222,35,82,2605,1801,1,1,C++
9401161,14,500.131,35,82,2605,1801,1,2,C++
9401161,15,477.368,35,82,2605,1801,1,3,C++
9401161,16,188.5,35,82,2605,1801,1,4,C++
9401161,17,475.667,35,82,2605,1801,1,5,C++
9401161,18,210.8,35,82,2605,1801,1,6,C++
9401161,19,643.188,35,82,2605,1801,1,7,C++
9401161,20,113.582,35,82,2605,1801,1,8,C++
9401161,21,505,35,82,2605,1801,1,9,C++
9401161,22,493.206,35,82,2605,1801,1,10,C++
9401161,23,287.905,35,82,2605,1801,1,11,C++
9401161,24,99.8464,35,82,2605,1801,1,12,C++
94030802,1,12.81,74,32,2351,1828,0,0,TypeScript
94030802,2,38.72,74,32,2351,1828,0,0,TypeScript
94030802,3,35.102,74,32,2351,1828,0,0,TypeScript
94030802,4,7.41923,74,32,2351,1828,0,0,TypeScript
94030802,5,20.1261,74,32,2351,1828,0,0,TypeScript
94030802,6,10.9222,74,32,2351,1828,0,0,TypeScript
94030802,7,13.1571,74,32,2351,1828,0,0,TypeScript
94030802,8,44.8682,74,32,2351,1828,0,0,TypeScript
94030802,9,47.1154,74,32,2351,1828,0,0,TypeScript
94030802,10,53.3667,74,32,2351,1828,0,0,TypeScript
94030802,11,14.2414,74,32,2351,1828,0,0,TypeScript
94030802,12,47.375,74,32,2351,1828,0,0,TypeScript
94030802,13,17.2643,74,32,2351,1828,1,1,TypeScript
94030802,14,9.34706,74,32,2351,1828,1,2,TypeScript
94030802,15,128.37,74,32,2351,1828,1,3,TypeScript
94030802,16,5.61154,74,32,2351,1828,1,4,TypeScript
94030802,17,37.0231,74,32,2351,1828,1,5,TypeScript
94030802,18,9.2,74,32,2351,1828,1,6,TypeScript
94030802,19,37.2294,74,32,2351,1828,1,7,TypeScript
94030802,20,12.02,74,32,2351,1828,1,8,TypeScript
94030802,21,13.8267,74,32,2351,1828,1,9,TypeScript
94030802,22,2.5625,74,32,2351,1828,1,10,TypeScript
94030802,23,28.7714,74,32,2351,1828,1,11,TypeScript
94030802,24,61.3833,74,32,2351,1828,1,12,TypeScript
94061307,1,1030,77,32,475,474,0,0,TypeScript
94061307,2,296.714,77,32,475,474,0,0,TypeScript
94061307,3,434.953,77,32,475,474,0,0,TypeScript
94061307,4,3.8,77,32,475,474,0,0,TypeScript
94061307,5,186.286,77,32,475,474,0,0,TypeScript
94061307,6,100.714,77,32,475,474,0,0,TypeScript
94061307,7,1004.25,77,32,475,474,0,0,TypeScript
94061307,8,304,77,32,475,474,0,0,TypeScript
94061307,9,99.6667,77,32,475,474,0,0,TypeScript
94061307,10,591.75,77,32,475,474,0,0,TypeScript
94061307,11,3465,77,32,475,474,0,0,TypeScript
94061307,12,1735.5,77,32,475,474,0,0,TypeScript
94061307,13,261,77,32,475,474,1,1,TypeScript
94061307,14,928.75,77,32,475,474,1,2,TypeScript
94061307,15,1306.5,77,32,475,474,1,3,TypeScript
94061307,16,15.2273,77,32,475,474,1,4,TypeScript
94061307,17,15.1308,77,32,475,474,1,5,TypeScript
94061307,18,36.225,77,32,475,474,1,6,TypeScript
94061307,19,151.346,77,32,475,474,1,7,TypeScript
94061307,20,176.7,77,32,475,474,1,8,TypeScript
94061307,21,247.6,77,32,475,474,1,9,TypeScript
94061307,22,397.333,77,32,475,474,1,10,TypeScript
94061307,23,60.6667,77,32,475,474,1,11,TypeScript
94061307,24,290,77,32,475,474,1,12,TypeScript
942613,1,399.456,171,114,7282,6267,0,0,C#
942613,2,527.625,171,114,7282,6267,0,0,C#
942613,3,148.263,171,114,7282,6267,0,0,C#
942613,4,93.3791,171,114,7282,6267,0,0,C#
942613,5,66.8725,171,114,7282,6267,0,0,C#
942613,6,102.617,171,114,7282,6267,0,0,C#
942613,7,171.774,171,114,7282,6267,0,0,C#
942613,8,76.4773,171,114,7282,6267,0,0,C#
942613,9,304.455,171,114,7282,6267,0,0,C#
942613,10,73.5815,171,114,7282,6267,0,0,C#
942613,11,279.674,171,114,7282,6267,0,0,C#
942613,12,92.9471,171,114,7282,6267,0,0,C#
942613,13,42.5866,171,114,7282,6267,1,1,C#
942613,14,97.6125,171,114,7282,6267,1,2,C#
942613,15,86.5175,171,114,7282,6267,1,3,C#
942613,16,612.292,171,114,7282,6267,1,4,C#
942613,17,79.5113,171,114,7282,6267,1,5,C#
942613,18,51.5727,171,114,7282,6267,1,6,C#
942613,19,20.6023,171,114,7282,6267,1,7,C#
942613,20,37.7806,171,114,7282,6267,1,8,C#
942613,21,73.3381,171,114,7282,6267,1,9,C#
942613,22,100.537,171,114,7282,6267,1,10,C#
942613,23,84.75,171,114,7282,6267,1,11,C#
942613,24,64.8311,171,114,7282,6267,1,12,C#
9432220,1,525.458,219,83,40000,38698,0,0,C++
9432220,2,1153.62,219,83,40000,38698,0,0,C++
9432220,3,586.465,219,83,40000,38698,0,0,C++
9432220,4,176.013,219,83,40000,38698,0,0,C++
9432220,5,913.286,219,83,40000,38698,0,0,C++
9432220,6,334.207,219,83,40000,38698,0,0,C++
9432220,7,170.391,219,83,40000,38698,0,0,C++
